source,target,edge_type
recipe_24269,ingredient_24272,contains
recipe_24269,ingredient_3812,contains
recipe_24269,ingredient_3878,contains
recipe_24269,cuisine_124,belongs_to
recipe_24269,diet_3647,suitable_for
recipe_24269,meal_type_110,is_type
recipe_24273,ingredient_284,contains
recipe_24273,ingredient_3478,contains
recipe_24273,ingredient_3509,contains
recipe_24273,ingredient_24274,contains
recipe_24273,ingredient_56,contains
recipe_24273,ingredient_55,contains
recipe_24273,ingredient_4049,contains
recipe_24273,ingredient_273,contains
recipe_24273,ingredient_24275,contains
recipe_24273,ingredient_15,contains
recipe_24273,ingredient_4135,contains
recipe_24273,cuisine_47,belongs_to
recipe_24273,diet_5,suitable_for
recipe_24273,meal_type_110,is_type
recipe_24276,ingredient_24277,contains
recipe_24276,ingredient_32,contains
recipe_24276,ingredient_4179,contains
recipe_24276,ingredient_29,contains
recipe_24276,ingredient_434,contains
recipe_24276,ingredient_250,contains
recipe_24276,ingredient_33,contains
recipe_24276,ingredient_24278,contains
recipe_24276,ingredient_4416,contains
recipe_24276,ingredient_3478,contains
recipe_24276,ingredient_24279,contains
recipe_24276,ingredient_19843,contains
recipe_24276,cuisine_1126,belongs_to
recipe_24276,diet_5,suitable_for
recipe_24276,meal_type_38,is_type
recipe_24280,ingredient_17706,contains
recipe_24280,ingredient_15,contains
recipe_24280,ingredient_3496,contains
recipe_24280,ingredient_3801,contains
recipe_24280,ingredient_7800,contains
recipe_24280,ingredient_4655,contains
recipe_24280,ingredient_3507,contains
recipe_24280,ingredient_4078,contains
recipe_24280,ingredient_56,contains
recipe_24280,ingredient_89,contains
recipe_24280,ingredient_44,contains
recipe_24280,ingredient_17,contains
recipe_24280,ingredient_4179,contains
recipe_24280,ingredient_3523,contains
recipe_24280,ingredient_3522,contains
recipe_24280,cuisine_47,belongs_to
recipe_24280,diet_3641,suitable_for
recipe_24280,meal_type_48,is_type
recipe_24281,ingredient_157,contains
recipe_24281,ingredient_6751,contains
recipe_24281,ingredient_4179,contains
recipe_24281,ingredient_3496,contains
recipe_24281,ingredient_239,contains
recipe_24281,ingredient_3633,contains
recipe_24281,ingredient_5205,contains
recipe_24281,ingredient_3769,contains
recipe_24281,ingredient_24282,contains
recipe_24281,ingredient_14,contains
recipe_24281,ingredient_24283,contains
recipe_24281,cuisine_327,belongs_to
recipe_24281,diet_3641,suitable_for
recipe_24281,meal_type_152,is_type
recipe_24284,ingredient_7610,contains
recipe_24284,ingredient_241,contains
recipe_24284,ingredient_4225,contains
recipe_24284,ingredient_3509,contains
recipe_24284,ingredient_3961,contains
recipe_24284,ingredient_8482,contains
recipe_24284,ingredient_24285,contains
recipe_24284,ingredient_89,contains
recipe_24284,ingredient_441,contains
recipe_24284,ingredient_273,contains
recipe_24284,ingredient_3478,contains
recipe_24284,ingredient_5149,contains
recipe_24284,cuisine_204,belongs_to
recipe_24284,diet_5,suitable_for
recipe_24284,meal_type_110,is_type
recipe_24286,ingredient_123,contains
recipe_24286,ingredient_4,contains
recipe_24286,ingredient_227,contains
recipe_24286,ingredient_5455,contains
recipe_24286,ingredient_1018,contains
recipe_24286,ingredient_22675,contains
recipe_24286,ingredient_14,contains
recipe_24286,ingredient_55,contains
recipe_24286,ingredient_1321,contains
recipe_24286,ingredient_24287,contains
recipe_24286,ingredient_22738,contains
recipe_24286,ingredient_1576,contains
recipe_24286,ingredient_1539,contains
recipe_24286,ingredient_6879,contains
recipe_24286,cuisine_204,belongs_to
recipe_24286,diet_5,suitable_for
recipe_24286,meal_type_6,is_type
recipe_24288,ingredient_3503,contains
recipe_24288,ingredient_3504,contains
recipe_24288,ingredient_3706,contains
recipe_24288,cuisine_204,belongs_to
recipe_24288,diet_5,suitable_for
recipe_24288,meal_type_48,is_type
recipe_24289,ingredient_24290,contains
recipe_24289,ingredient_3507,contains
recipe_24289,ingredient_3508,contains
recipe_24289,ingredient_15,contains
recipe_24289,ingredient_156,contains
recipe_24289,ingredient_44,contains
recipe_24289,ingredient_89,contains
recipe_24289,ingredient_17,contains
recipe_24289,ingredient_18,contains
recipe_24289,ingredient_3478,contains
recipe_24289,ingredient_1734,contains
recipe_24289,ingredient_14,contains
recipe_24289,cuisine_47,belongs_to
recipe_24289,diet_5,suitable_for
recipe_24289,meal_type_48,is_type
recipe_24291,ingredient_3700,contains
recipe_24291,ingredient_24292,contains
recipe_24291,ingredient_4076,contains
recipe_24291,ingredient_491,contains
recipe_24291,ingredient_3572,contains
recipe_24291,ingredient_3509,contains
recipe_24291,ingredient_3507,contains
recipe_24291,ingredient_273,contains
recipe_24291,ingredient_4489,contains
recipe_24291,ingredient_24293,contains
recipe_24291,ingredient_3478,contains
recipe_24291,cuisine_204,belongs_to
recipe_24291,diet_5,suitable_for
recipe_24291,meal_type_110,is_type
recipe_24294,ingredient_102,contains
recipe_24294,ingredient_155,contains
recipe_24294,ingredient_1031,contains
recipe_24294,ingredient_4,contains
recipe_24294,ingredient_347,contains
recipe_24294,ingredient_17943,contains
recipe_24294,ingredient_367,contains
recipe_24294,ingredient_381,contains
recipe_24294,ingredient_948,contains
recipe_24294,ingredient_24295,contains
recipe_24294,ingredient_24296,contains
recipe_24294,ingredient_24297,contains
recipe_24294,ingredient_1751,contains
recipe_24294,ingredient_2447,contains
recipe_24294,ingredient_1089,contains
recipe_24294,ingredient_24298,contains
recipe_24294,ingredient_24299,contains
recipe_24294,cuisine_84,belongs_to
recipe_24294,diet_3647,suitable_for
recipe_24294,meal_type_6,is_type
recipe_24300,ingredient_17059,contains
recipe_24300,ingredient_102,contains
recipe_24300,ingredient_28,contains
recipe_24300,ingredient_100,contains
recipe_24300,ingredient_4020,contains
recipe_24300,ingredient_3650,contains
recipe_24300,ingredient_3507,contains
recipe_24300,ingredient_2255,contains
recipe_24300,ingredient_3873,contains
recipe_24300,ingredient_4568,contains
recipe_24300,ingredient_5668,contains
recipe_24300,ingredient_113,contains
recipe_24300,ingredient_4418,contains
recipe_24300,ingredient_143,contains
recipe_24300,ingredient_33,contains
recipe_24300,ingredient_3478,contains
recipe_24300,cuisine_270,belongs_to
recipe_24300,diet_3499,suitable_for
recipe_24300,meal_type_152,is_type
recipe_24301,ingredient_3543,contains
recipe_24301,ingredient_3504,contains
recipe_24301,ingredient_3502,contains
recipe_24301,ingredient_3503,contains
recipe_24301,cuisine_327,belongs_to
recipe_24301,diet_5,suitable_for
recipe_24301,meal_type_85,is_type
recipe_24302,ingredient_24303,contains
recipe_24302,ingredient_17578,contains
recipe_24302,ingredient_3701,contains
recipe_24302,ingredient_127,contains
recipe_24302,ingredient_89,contains
recipe_24302,ingredient_3478,contains
recipe_24302,ingredient_24304,contains
recipe_24302,ingredient_24305,contains
recipe_24302,ingredient_5079,contains
recipe_24302,ingredient_62,contains
recipe_24302,ingredient_55,contains
recipe_24302,cuisine_229,belongs_to
recipe_24302,diet_3526,suitable_for
recipe_24302,meal_type_38,is_type
recipe_24306,ingredient_3504,contains
recipe_24306,ingredient_5896,contains
recipe_24306,ingredient_3503,contains
recipe_24306,ingredient_3502,contains
recipe_24306,ingredient_3706,contains
recipe_24306,cuisine_2586,belongs_to
recipe_24306,diet_4338,suitable_for
recipe_24306,meal_type_85,is_type
recipe_24307,ingredient_24308,contains
recipe_24307,ingredient_3503,contains
recipe_24307,ingredient_3504,contains
recipe_24307,cuisine_84,belongs_to
recipe_24307,diet_3526,suitable_for
recipe_24307,meal_type_110,is_type
recipe_24309,ingredient_21097,contains
recipe_24309,ingredient_6430,contains
recipe_24309,ingredient_22952,contains
recipe_24309,ingredient_3480,contains
recipe_24309,ingredient_24310,contains
recipe_24309,ingredient_4547,contains
recipe_24309,ingredient_119,contains
recipe_24309,ingredient_4858,contains
recipe_24309,ingredient_15,contains
recipe_24309,ingredient_24311,contains
recipe_24309,ingredient_3478,contains
recipe_24309,ingredient_24312,contains
recipe_24309,ingredient_24313,contains
recipe_24309,cuisine_327,belongs_to
recipe_24309,diet_5,suitable_for
recipe_24309,meal_type_152,is_type
recipe_24314,ingredient_3504,contains
recipe_24314,ingredient_3503,contains
recipe_24314,ingredient_3706,contains
recipe_24314,ingredient_3916,contains
recipe_24314,ingredient_3543,contains
recipe_24314,ingredient_3502,contains
recipe_24314,cuisine_47,belongs_to
recipe_24314,diet_5,suitable_for
recipe_24314,meal_type_48,is_type
recipe_24315,ingredient_403,contains
recipe_24315,ingredient_413,contains
recipe_24315,ingredient_123,contains
recipe_24315,ingredient_20701,contains
recipe_24315,ingredient_3702,contains
recipe_24315,ingredient_4,contains
recipe_24315,ingredient_4720,contains
recipe_24315,ingredient_14,contains
recipe_24315,cuisine_204,belongs_to
recipe_24315,diet_5,suitable_for
recipe_24315,meal_type_6,is_type
recipe_24316,ingredient_3504,contains
recipe_24316,ingredient_5180,contains
recipe_24316,ingredient_5452,contains
recipe_24316,ingredient_3706,contains
recipe_24316,ingredient_3502,contains
recipe_24316,cuisine_204,belongs_to
recipe_24316,diet_5,suitable_for
recipe_24316,meal_type_110,is_type
recipe_24317,ingredient_6526,contains
recipe_24317,ingredient_3502,contains
recipe_24317,ingredient_3503,contains
recipe_24317,ingredient_3916,contains
recipe_24317,ingredient_5452,contains
recipe_24317,ingredient_3504,contains
recipe_24317,cuisine_199,belongs_to
recipe_24317,diet_5,suitable_for
recipe_24317,meal_type_48,is_type
recipe_24317,region_177,belongs_to_region
recipe_24317,state_200,belongs_to_state
recipe_24318,ingredient_102,contains
recipe_24318,ingredient_14,contains
recipe_24318,ingredient_28,contains
recipe_24318,ingredient_3523,contains
recipe_24318,ingredient_5677,contains
recipe_24318,ingredient_6431,contains
recipe_24318,ingredient_220,contains
recipe_24318,ingredient_120,contains
recipe_24318,ingredient_541,contains
recipe_24318,ingredient_44,contains
recipe_24318,ingredient_89,contains
recipe_24318,ingredient_394,contains
recipe_24318,ingredient_18,contains
recipe_24318,ingredient_3950,contains
recipe_24318,ingredient_3478,contains
recipe_24318,ingredient_181,contains
recipe_24318,ingredient_56,contains
recipe_24318,ingredient_127,contains
recipe_24318,ingredient_4,contains
recipe_24318,ingredient_4337,contains
recipe_24318,ingredient_5676,contains
recipe_24318,ingredient_222,contains
recipe_24318,ingredient_3507,contains
recipe_24318,ingredient_4927,contains
recipe_24318,cuisine_47,belongs_to
recipe_24318,diet_5,suitable_for
recipe_24318,meal_type_110,is_type
recipe_24319,ingredient_24320,contains
recipe_24319,ingredient_181,contains
recipe_24319,ingredient_3496,contains
recipe_24319,ingredient_175,contains
recipe_24319,ingredient_4475,contains
recipe_24319,ingredient_220,contains
recipe_24319,ingredient_44,contains
recipe_24319,ingredient_5790,contains
recipe_24319,ingredient_56,contains
recipe_24319,ingredient_343,contains
recipe_24319,ingredient_541,contains
recipe_24319,ingredient_18,contains
recipe_24319,ingredient_89,contains
recipe_24319,ingredient_114,contains
recipe_24319,ingredient_9636,contains
recipe_24319,cuisine_47,belongs_to
recipe_24319,diet_5,suitable_for
recipe_24319,meal_type_48,is_type
recipe_24321,ingredient_4746,contains
recipe_24321,ingredient_22469,contains
recipe_24321,ingredient_89,contains
recipe_24321,ingredient_604,contains
recipe_24321,ingredient_28,contains
recipe_24321,ingredient_18,contains
recipe_24321,ingredient_15,contains
recipe_24321,ingredient_3522,contains
recipe_24321,cuisine_605,belongs_to
recipe_24321,diet_5,suitable_for
recipe_24321,meal_type_48,is_type
recipe_24321,region_22,belongs_to_region
recipe_24321,state_606,belongs_to_state
recipe_24322,ingredient_24323,contains
recipe_24322,ingredient_1734,contains
recipe_24322,ingredient_15,contains
recipe_24322,ingredient_3496,contains
recipe_24322,ingredient_4616,contains
recipe_24322,ingredient_3507,contains
recipe_24322,ingredient_24324,contains
recipe_24322,ingredient_18,contains
recipe_24322,ingredient_3478,contains
recipe_24322,ingredient_24325,contains
recipe_24322,ingredient_24326,contains
recipe_24322,ingredient_3973,contains
recipe_24322,ingredient_3701,contains
recipe_24322,ingredient_3611,contains
recipe_24322,ingredient_24327,contains
recipe_24322,ingredient_89,contains
recipe_24322,ingredient_44,contains
recipe_24322,cuisine_163,belongs_to
recipe_24322,diet_5,suitable_for
recipe_24322,meal_type_48,is_type
recipe_24322,region_164,belongs_to_region
recipe_24322,state_165,belongs_to_state
recipe_24328,ingredient_24329,contains
recipe_24328,ingredient_77,contains
recipe_24328,ingredient_3496,contains
recipe_24328,ingredient_239,contains
recipe_24328,ingredient_220,contains
recipe_24328,ingredient_44,contains
recipe_24328,ingredient_4030,contains
recipe_24328,ingredient_3478,contains
recipe_24328,ingredient_100,contains
recipe_24328,cuisine_327,belongs_to
recipe_24328,diet_5,suitable_for
recipe_24328,meal_type_48,is_type
recipe_24330,ingredient_24331,contains
recipe_24330,ingredient_5579,contains
recipe_24330,ingredient_24332,contains
recipe_24330,ingredient_367,contains
recipe_24330,ingredient_123,contains
recipe_24330,ingredient_100,contains
recipe_24330,ingredient_55,contains
recipe_24330,ingredient_24333,contains
recipe_24330,ingredient_2181,contains
recipe_24330,cuisine_84,belongs_to
recipe_24330,diet_5,suitable_for
recipe_24330,meal_type_6,is_type
recipe_24334,ingredient_24335,contains
recipe_24334,ingredient_44,contains
recipe_24334,ingredient_3478,contains
recipe_24334,ingredient_24336,contains
recipe_24334,ingredient_24337,contains
recipe_24334,ingredient_4782,contains
recipe_24334,ingredient_3606,contains
recipe_24334,ingredient_575,contains
recipe_24334,ingredient_3634,contains
recipe_24334,ingredient_181,contains
recipe_24334,ingredient_4546,contains
recipe_24334,ingredient_3507,contains
recipe_24334,ingredient_3631,contains
recipe_24334,ingredient_89,contains
recipe_24334,cuisine_815,belongs_to
recipe_24334,diet_3526,suitable_for
recipe_24334,meal_type_85,is_type
recipe_24334,region_816,belongs_to_region
recipe_24334,state_817,belongs_to_state
recipe_24338,ingredient_126,contains
recipe_24338,ingredient_3610,contains
recipe_24338,ingredient_3769,contains
recipe_24338,ingredient_5547,contains
recipe_24338,ingredient_3478,contains
recipe_24338,ingredient_475,contains
recipe_24338,ingredient_24339,contains
recipe_24338,ingredient_220,contains
recipe_24338,ingredient_4852,contains
recipe_24338,ingredient_5756,contains
recipe_24338,ingredient_4003,contains
recipe_24338,ingredient_3533,contains
recipe_24338,ingredient_3512,contains
recipe_24338,ingredient_56,contains
recipe_24338,ingredient_541,contains
recipe_24338,ingredient_89,contains
recipe_24338,ingredient_18,contains
recipe_24338,ingredient_4082,contains
recipe_24338,cuisine_90,belongs_to
recipe_24338,diet_5,suitable_for
recipe_24338,meal_type_48,is_type
recipe_24338,region_22,belongs_to_region
recipe_24338,state_91,belongs_to_state
recipe_24340,ingredient_7446,contains
recipe_24340,ingredient_6130,contains
recipe_24340,ingredient_3507,contains
recipe_24340,ingredient_3577,contains
recipe_24340,ingredient_4522,contains
recipe_24340,ingredient_89,contains
recipe_24340,ingredient_18,contains
recipe_24340,ingredient_273,contains
recipe_24340,ingredient_15,contains
recipe_24340,ingredient_16647,contains
recipe_24340,ingredient_19192,contains
recipe_24340,ingredient_1734,contains
recipe_24340,ingredient_4179,contains
recipe_24340,ingredient_102,contains
recipe_24340,ingredient_5302,contains
recipe_24340,ingredient_347,contains
recipe_24340,ingredient_103,contains
recipe_24340,ingredient_24341,contains
recipe_24340,cuisine_47,belongs_to
recipe_24340,diet_5,suitable_for
recipe_24340,meal_type_110,is_type
recipe_24342,ingredient_24343,contains
recipe_24342,ingredient_10,contains
recipe_24342,ingredient_24344,contains
recipe_24342,ingredient_4279,contains
